coord,FE,mol,ngas,C
306.475,6.292449389206769,TN6,5000,0.3125
307.96999999999997,7.037766807104109,TN6,5000,0.3125
309.465,5.731409357291039,TN6,5000,0.3125
310.96,1.7950860311712606,TN6,5000,0.3125
312.455,-4.238011740296129,TN6,5000,0.3125
313.95,-10.444231232325784,TN6,5000,0.3125
315.445,-13.71025054025798,TN6,5000,0.3125
316.94,-13.223240227181792,TN6,5000,0.3125
318.435,-9.863552752497291,TN6,5000,0.3125
319.93,-3.5900525183002863,TN6,5000,0.3125
321.425,5.348353171043016,TN6,5000,0.3125
322.92,17.156490782983457,TN6,5000,0.3125
324.415,32.58301193631402,TN6,5000,0.3125
325.90999999999997,51.749086589162545,TN6,5000,0.3125
327.405,74.50758271429343,TN6,5000,0.3125
328.9,100.85850031170665,TN6,5000,0.3125
245.18,293.3020107703221,Diethyl ether,0,0.0
246.67499999999998,251.5759270438004,Diethyl ether,0,0.0
248.17,213.10868968809638,Diethyl ether,0,0.0
249.665,177.9002987032101,Diethyl ether,0,0.0
251.16,145.83210463055389,Diethyl ether,0,0.0
252.655,117.24243471678007,Diethyl ether,0,0.0
254.15,91.97502955219036,Diethyl ether,0,0.0
255.64499999999998,69.89401697812731,Diethyl ether,0,0.0
257.14,51.0083608254548,Diethyl ether,0,0.0
258.635,35.14348936458115,Diethyl ether,0,0.0
260.13,22.407087978813315,Diethyl ether,0,0.0
261.625,12.879784753529004,Diethyl ether,0,0.0
263.12,6.253709672807512,Diethyl ether,0,0.0
264.615,2.1779973596223385,Diethyl ether,0,0.0
266.11,0.22864634402713513,Diethyl ether,0,0.0
267.605,0.0,Diethyl ether,0,0.0
269.1,1.210537640678501,Diethyl ether,0,0.0
270.59499999999997,3.2019119381147743,Diethyl ether,0,0.0
272.09,5.015535514482954,Diethyl ether,0,0.0
273.585,6.1747068375638055,Diethyl ether,0,0.0
275.08,6.771612927210471,Diethyl ether,0,0.0
276.575,6.927351676115501,Diethyl ether,0,0.0
278.07,6.707170461409683,Diethyl ether,0,0.0
279.565,6.2115982552751845,Diethyl ether,0,0.0
281.06,5.555733748884906,Diethyl ether,0,0.0
282.555,5.299601950609887,Diethyl ether,0,0.0
284.05,5.911392856474741,Diethyl ether,0,0.0
285.545,7.123559920714014,Diethyl ether,0,0.0
287.04,8.696333961409321,Diethyl ether,0,0.0
288.53499999999997,10.341029992790029,Diethyl ether,0,0.0
290.03,11.659801386688775,Diethyl ether,0,0.0
291.525,12.686007401889443,Diethyl ether,0,0.0
293.02,13.544505375611456,Diethyl ether,0,0.0
294.515,14.234272977518104,Diethyl ether,0,0.0
296.01,14.780396893505442,Diethyl ether,0,0.0
297.505,14.943647556733717,Diethyl ether,0,0.0
299.0,14.617162353534654,Diethyl ether,0,0.0
300.495,14.140244802153363,Diethyl ether,0,0.0
301.99,14.025535273305797,Diethyl ether,0,0.0
303.485,15.201784256808425,Diethyl ether,0,0.0
304.98,16.40132002481765,Diethyl ether,0,0.0
306.475,14.983848395980155,Diethyl ether,0,0.0
307.96999999999997,10.324361928995367,Diethyl ether,0,0.0
309.465,3.345259083613021,Diethyl ether,0,0.0
310.96,-3.9677354251054995,Diethyl ether,0,0.0
312.455,-8.69079398076062,Diethyl ether,0,0.0
313.95,-9.794009451764886,Diethyl ether,0,0.0
315.445,-7.776341793675307,Diethyl ether,0,0.0
316.94,-2.42003344871803,Diethyl ether,0,0.0
318.435,6.439002555717289,Diethyl ether,0,0.0
319.93,18.48224216213446,Diethyl ether,0,0.0
321.425,33.508112200689034,Diethyl ether,0,0.0
322.92,51.734217969262545,Diethyl ether,0,0.0
324.415,73.27087359037931,Diethyl ether,0,0.0
325.90999999999997,98.70437127702982,Diethyl ether,0,0.0
327.405,127.77735440736468,Diethyl ether,0,0.0
328.9,160.48982298138372,Diethyl ether,0,0.0
251.16,133.48859207425375,Diethyl ether,10,0.000625
252.655,105.8732994162881,Diethyl ether,10,0.000625
254.15,81.61976291971898,Diethyl ether,10,0.000625
255.64499999999998,60.72798258454638,Diethyl ether,10,0.000625
257.14,43.40906172944902,Diethyl ether,10,0.000625
258.635,29.234216519889923,Diethyl ether,10,0.000625
260.13,17.93984287602216,Diethyl ether,10,0.000625
261.625,9.550593118421862,Diethyl ether,10,0.000625
263.12,3.975283437631088,Diethyl ether,10,0.000625
264.615,0.9067167670794767,Diethyl ether,10,0.000625
266.11,0.0,Diethyl ether,10,0.000625
267.605,0.7599177929629519,Diethyl ether,10,0.000625
269.1,2.3330164709351564,Diethyl ether,10,0.000625
270.59499999999997,3.836434321658519,Diethyl ether,10,0.000625
272.09,4.830254399760268,Diethyl ether,10,0.000625
273.585,5.181849086403023,Diethyl ether,10,0.000625
275.08,4.804387104992145,Diethyl ether,10,0.000625
276.575,3.9571158376631885,Diethyl ether,10,0.000625
278.07,2.8523518712657854,Diethyl ether,10,0.000625
279.565,1.69343800740576,Diethyl ether,10,0.000625
281.06,1.1068084430762166,Diethyl ether,10,0.000625
282.555,1.379009400243497,Diethyl ether,10,0.000625
284.05,2.400378156815467,Diethyl ether,10,0.000625
285.545,3.9782464622106275,Diethyl ether,10,0.000625
287.04,5.967432383617858,Diethyl ether,10,0.000625
288.53499999999997,8.204911362338006,Diethyl ether,10,0.000625
290.03,10.529300779116944,Diethyl ether,10,0.000625
291.525,12.607122589122884,Diethyl ether,10,0.000625
293.02,14.474527753054918,Diethyl ether,10,0.000625
294.515,16.004328705926294,Diethyl ether,10,0.000625
296.01,16.850009278872893,Diethyl ether,10,0.000625
297.505,17.09914086162907,Diethyl ether,10,0.000625
299.0,16.886548171371963,Diethyl ether,10,0.000625
300.495,16.55373652130551,Diethyl ether,10,0.000625
301.99,17.368601643364503,Diethyl ether,10,0.000625
303.485,18.352579237085603,Diethyl ether,10,0.000625
304.98,16.561296838235236,Diethyl ether,10,0.000625
306.475,11.076618938345185,Diethyl ether,10,0.000625
307.96999999999997,2.7066042506764667,Diethyl ether,10,0.000625
309.465,-6.190789314407816,Diethyl ether,10,0.000625
310.96,-12.28917252395588,Diethyl ether,10,0.000625
312.455,-14.702658959441823,Diethyl ether,10,0.000625
313.95,-14.308709695759983,Diethyl ether,10,0.000625
315.445,-10.932883003634776,Diethyl ether,10,0.000625
316.94,-4.129906758963838,Diethyl ether,10,0.000625
318.435,6.316137448179685,Diethyl ether,10,0.000625
319.93,20.12221085821891,Diethyl ether,10,0.000625
321.425,37.1738947476335,Diethyl ether,10,0.000625
322.92,57.294246993141755,Diethyl ether,10,0.000625
324.415,80.3601034770932,Diethyl ether,10,0.000625
325.90999999999997,107.2926957976651,Diethyl ether,10,0.000625
327.405,137.73915688442534,Diethyl ether,10,0.000625
328.9,171.69948673737386,Diethyl ether,10,0.000625
251.16,143.31029502976273,Diethyl ether,100,0.00625
252.655,114.34580329717987,Diethyl ether,100,0.00625
254.15,88.77089640205692,Diethyl ether,100,0.00625
255.64499999999998,66.58557434439393,Diethyl ether,100,0.00625
257.14,47.80635279338901,Diethyl ether,100,0.00625
258.635,32.44847534947595,Diethyl ether,100,0.00625
260.13,20.35771900186365,Diethyl ether,100,0.00625
261.625,11.32725869685862,Diethyl ether,100,0.00625
263.12,5.029042301881187,Diethyl ether,100,0.00625
264.615,1.290103188286329,Diethyl ether,100,0.00625
266.11,0.0,Diethyl ether,100,0.00625
267.605,0.7476720707267752,Diethyl ether,100,0.00625
269.1,2.6618272703169996,Diethyl ether,100,0.00625
270.59499999999997,4.680696463854904,Diethyl ether,100,0.00625
272.09,6.1947251291223075,Diethyl ether,100,0.00625
273.585,6.873714887304583,Diethyl ether,100,0.00625
275.08,6.698990464894804,Diethyl ether,100,0.00625
276.575,5.897324332597988,Diethyl ether,100,0.00625
278.07,4.75252428127693,Diethyl ether,100,0.00625
279.565,3.798765527544207,Diethyl ether,100,0.00625
281.06,3.514061619547933,Diethyl ether,100,0.00625
282.555,3.9856869125820165,Diethyl ether,100,0.00625
284.05,5.110438464116903,Diethyl ether,100,0.00625
285.545,6.657004838964513,Diethyl ether,100,0.00625
287.04,8.23160000410124,Diethyl ether,100,0.00625
288.53499999999997,9.651309934959487,Diethyl ether,100,0.00625
290.03,10.812074907155667,Diethyl ether,100,0.00625
291.525,11.802623215369605,Diethyl ether,100,0.00625
293.02,12.651373386958157,Diethyl ether,100,0.00625
294.515,13.146175449862822,Diethyl ether,100,0.00625
296.01,13.094694754289007,Diethyl ether,100,0.00625
297.505,12.621435761190805,Diethyl ether,100,0.00625
299.0,12.244309938066378,Diethyl ether,100,0.00625
300.495,12.532215082635387,Diethyl ether,100,0.00625
301.99,14.010699709894931,Diethyl ether,100,0.00625
303.485,15.521471841652703,Diethyl ether,100,0.00625
304.98,14.698518024569909,Diethyl ether,100,0.00625
306.475,10.622997886766049,Diethyl ether,100,0.00625
307.96999999999997,4.070967155875357,Diethyl ether,100,0.00625
309.465,-3.0045913399419373,Diethyl ether,100,0.00625
310.96,-7.566852769657399,Diethyl ether,100,0.00625
312.455,-8.29587310585897,Diethyl ether,100,0.00625
313.95,-5.861514226030103,Diethyl ether,100,0.00625
315.445,-0.35158117605472583,Diethyl ether,100,0.00625
316.94,8.396233360988019,Diethyl ether,100,0.00625
318.435,20.506507684690128,Diethyl ether,100,0.00625
319.93,36.20460225145356,Diethyl ether,100,0.00625
321.425,55.72202315618643,Diethyl ether,100,0.00625
322.92,79.07904382942918,Diethyl ether,100,0.00625
324.415,106.19782943636301,Diethyl ether,100,0.00625
325.90999999999997,137.0368570514022,Diethyl ether,100,0.00625
327.405,171.62904348856867,Diethyl ether,100,0.00625
328.9,209.97438874786232,Diethyl ether,100,0.00625
251.16,99.77311080478509,Diethyl ether,1000,0.0625
252.655,76.8683012502531,Diethyl ether,1000,0.0625
254.15,57.02755771313667,Diethyl ether,1000,0.0625
255.64499999999998,40.25088019343583,Diethyl ether,1000,0.0625
257.14,26.64275122657863,Diethyl ether,1000,0.0625
258.635,15.95180145404267,Diethyl ether,1000,0.0625
260.13,8.274471891165579,Diethyl ether,1000,0.0625
261.625,3.3005347436497203,Diethyl ether,1000,0.0625
263.12,0.6846205213017695,Diethyl ether,1000,0.0625
264.615,0.0,Diethyl ether,1000,0.0625
266.11,0.5268520740459648,Diethyl ether,1000,0.0625
267.605,1.8174824688105566,Diethyl ether,1000,0.0625
269.1,3.3227143138247897,Diethyl ether,1000,0.0625
270.59499999999997,4.609382572533031,Diethyl ether,1000,0.0625
272.09,5.459131076068731,Diethyl ether,1000,0.0625
273.585,5.463125492421746,Diethyl ether,1000,0.0625
275.08,4.652641428592585,Diethyl ether,1000,0.0625
276.575,3.6004119671955195,Diethyl ether,1000,0.0625
278.07,2.705854448119233,Diethyl ether,1000,0.0625
279.565,2.4506057164367814,Diethyl ether,1000,0.0625
281.06,2.903487327360182,Diethyl ether,1000,0.0625
282.555,3.863640629104946,Diethyl ether,1000,0.0625
284.05,5.2845907158159555,Diethyl ether,1000,0.0625
285.545,6.758522106647426,Diethyl ether,1000,0.0625
287.04,7.9017908207033845,Diethyl ether,1000,0.0625
288.53499999999997,8.7494979299286,Diethyl ether,1000,0.0625
290.03,9.362279089048728,Diethyl ether,1000,0.0625
291.525,9.716663688231318,Diethyl ether,1000,0.0625
293.02,9.727160866744477,Diethyl ether,1000,0.0625
294.515,9.314400520998444,Diethyl ether,1000,0.0625
296.01,8.721171872355418,Diethyl ether,1000,0.0625
297.505,8.4014573404128,Diethyl ether,1000,0.0625
299.0,8.835833582154581,Diethyl ether,1000,0.0625
300.495,10.028699780572538,Diethyl ether,1000,0.0625
301.99,10.643263670693319,Diethyl ether,1000,0.0625
303.485,9.104246938494702,Diethyl ether,1000,0.0625
304.98,5.35521590569668,Diethyl ether,1000,0.0625
306.475,0.3788403094381936,Diethyl ether,1000,0.0625
307.96999999999997,-3.8165911741097975,Diethyl ether,1000,0.0625
309.465,-5.114057634737035,Diethyl ether,1000,0.0625
310.96,-3.210826761717415,Diethyl ether,1000,0.0625
312.455,1.4335696223133905,Diethyl ether,1000,0.0625
313.95,9.082303992553786,Diethyl ether,1000,0.0625
315.445,20.13232598569609,Diethyl ether,1000,0.0625
316.94,34.80362039335171,Diethyl ether,1000,0.0625
318.435,52.71877508573323,Diethyl ether,1000,0.0625
319.93,73.76038193628983,Diethyl ether,1000,0.0625
321.425,97.96584820564892,Diethyl ether,1000,0.0625
322.92,125.2086098929554,Diethyl ether,1000,0.0625
324.415,155.77401284284744,Diethyl ether,1000,0.0625
325.90999999999997,189.83405789153554,Diethyl ether,1000,0.0625
327.405,227.27981549077836,Diethyl ether,1000,0.0625
328.9,268.1112856405757,Diethyl ether,1000,0.0625
245.18,246.74584139155942,Diethyl ether,3000,0.1875
246.67499999999998,211.3218658379407,Diethyl ether,3000,0.1875
248.17,178.65131045178745,Diethyl ether,3000,0.1875
249.665,148.73417523309982,Diethyl ether,3000,0.1875
251.16,121.46049662165113,Diethyl ether,3000,0.1875
252.655,97.04619617010218,Diethyl ether,3000,0.1875
254.15,75.56085285838556,Diethyl ether,3000,0.1875
255.64499999999998,56.97653463031606,Diethyl ether,3000,0.1875
257.14,41.4525118327875,Diethyl ether,3000,0.1875
258.635,29.033845263211916,Diethyl ether,3000,0.1875
260.13,19.38898821989126,Diethyl ether,3000,0.1875
261.625,12.210518874473186,Diethyl ether,3000,0.1875
263.12,7.022207164091586,Diethyl ether,3000,0.1875
264.615,3.3314263080779676,Diethyl ether,3000,0.1875
266.11,1.1035097909426828,Diethyl ether,3000,0.1875
267.605,0.11815711722411804,Diethyl ether,3000,0.1875
269.1,0.0,Diethyl ether,3000,0.1875
270.59499999999997,0.4381729755184811,Diethyl ether,3000,0.1875
272.09,0.8655116116791768,Diethyl ether,3000,0.1875
273.585,0.9887203270758156,Diethyl ether,3000,0.1875
275.08,0.9202061063802698,Diethyl ether,3000,0.1875
276.575,0.7777453703643296,Diethyl ether,3000,0.1875
278.07,0.6331756185327462,Diethyl ether,3000,0.1875
279.565,0.557098810903528,Diethyl ether,3000,0.1875
281.06,0.6325666275859811,Diethyl ether,3000,0.1875
282.555,0.9914657413499328,Diethyl ether,3000,0.1875
284.05,1.7624338383819702,Diethyl ether,3000,0.1875
285.545,3.0016425118071104,Diethyl ether,3000,0.1875
287.04,4.622905466915418,Diethyl ether,3000,0.1875
288.53499999999997,6.129138035537533,Diethyl ether,3000,0.1875
290.03,7.030417260445828,Diethyl ether,3000,0.1875
291.525,7.291790998168713,Diethyl ether,3000,0.1875
293.02,7.132077626163257,Diethyl ether,3000,0.1875
294.515,6.973121488379713,Diethyl ether,3000,0.1875
296.01,7.245653072534456,Diethyl ether,3000,0.1875
297.505,8.561431329727455,Diethyl ether,3000,0.1875
299.0,10.09512289904878,Diethyl ether,3000,0.1875
300.495,9.984460967879192,Diethyl ether,3000,0.1875
301.99,7.580916025490474,Diethyl ether,3000,0.1875
303.485,3.649781395007484,Diethyl ether,3000,0.1875
304.98,-0.06054950872152909,Diethyl ether,3000,0.1875
306.475,-0.9950503872037296,Diethyl ether,3000,0.1875
307.96999999999997,1.8743485853079558,Diethyl ether,3000,0.1875
309.465,8.042087273948248,Diethyl ether,3000,0.1875
310.96,17.497925162696056,Diethyl ether,3000,0.1875
312.455,30.143149040511517,Diethyl ether,3000,0.1875
313.95,45.96395096462401,Diethyl ether,3000,0.1875
315.445,65.00924116704836,Diethyl ether,3000,0.1875
316.94,87.3941024481155,Diethyl ether,3000,0.1875
318.435,113.31952906775143,Diethyl ether,3000,0.1875
319.93,142.85453395088723,Diethyl ether,3000,0.1875
321.425,175.953436584794,Diethyl ether,3000,0.1875
322.92,212.61623696947157,Diethyl ether,3000,0.1875
245.18,265.62927535952235,Diethyl ether,5000,0.3125
246.67499999999998,229.92851033517823,Diethyl ether,5000,0.3125
248.17,196.91171814653958,Diethyl ether,5000,0.3125
249.665,166.57889879360647,Diethyl ether,5000,0.3125
251.16,138.9795636501497,Diethyl ether,5000,0.3125
252.655,113.957846139811,Diethyl ether,5000,0.3125
254.15,91.40206659878915,Diethyl ether,5000,0.3125
255.64499999999998,71.39562442373352,Diethyl ether,5000,0.3125
257.14,53.90037846171619,Diethyl ether,5000,0.3125
258.635,38.90776320878471,Diethyl ether,5000,0.3125
260.13,26.41302243419506,Diethyl ether,5000,0.3125
261.625,16.400505803266253,Diethyl ether,5000,0.3125
263.12,8.924842800974819,Diethyl ether,5000,0.3125
264.615,3.9095608483369473,Diethyl ether,5000,0.3125
266.11,1.0975537731605876,Diethyl ether,5000,0.3125
267.605,0.0004361965997943251,Diethyl ether,5000,0.3125
269.1,0.0,Diethyl ether,5000,0.3125
270.59499999999997,0.6666613063427534,Diethyl ether,5000,0.3125
272.09,1.3672758297512573,Diethyl ether,5000,0.3125
273.585,1.501889159921932,Diethyl ether,5000,0.3125
275.08,1.1339561003789722,Diethyl ether,5000,0.3125
276.575,0.6173714698052631,Diethyl ether,5000,0.3125
278.07,0.2061277477337875,Diethyl ether,5000,0.3125
279.565,0.1994298257412468,Diethyl ether,5000,0.3125
281.06,0.7932808531352286,Diethyl ether,5000,0.3125
282.555,1.6913286159633274,Diethyl ether,5000,0.3125
284.05,2.8776261973743362,Diethyl ether,5000,0.3125
285.545,4.557658827628502,Diethyl ether,5000,0.3125
287.04,6.301038129719178,Diethyl ether,5000,0.3125
288.53499999999997,7.5831588039923625,Diethyl ether,5000,0.3125
290.03,8.574949921883034,Diethyl ether,5000,0.3125
291.525,9.299304676894588,Diethyl ether,5000,0.3125
293.02,9.866964593635087,Diethyl ether,5000,0.3125
294.515,11.006467017100624,Diethyl ether,5000,0.3125
296.01,12.445125907848757,Diethyl ether,5000,0.3125
297.505,13.178965744399646,Diethyl ether,5000,0.3125
299.0,12.399539614434401,Diethyl ether,5000,0.3125
300.495,9.658519725610214,Diethyl ether,5000,0.3125
301.99,5.492429543909442,Diethyl ether,5000,0.3125
303.485,1.6834049181941042,Diethyl ether,5000,0.3125
304.98,-0.05684049738671215,Diethyl ether,5000,0.3125
306.475,1.1727414227279005,Diethyl ether,5000,0.3125
307.96999999999997,5.552515968253357,Diethyl ether,5000,0.3125
309.465,12.868123339694687,Diethyl ether,5000,0.3125
310.96,23.155552578345667,Diethyl ether,5000,0.3125
312.455,36.68786534707605,Diethyl ether,5000,0.3125
313.95,53.69657608077314,Diethyl ether,5000,0.3125
315.445,74.15150407992998,Diethyl ether,5000,0.3125
316.94,98.03726237009788,Diethyl ether,5000,0.3125
318.435,125.4165350554952,Diethyl ether,5000,0.3125
319.93,156.21704153772455,Diethyl ether,5000,0.3125
321.425,190.44588971486115,Diethyl ether,5000,0.3125
322.92,228.10307958690484,Diethyl ether,5000,0.3125
251.16,145.4156389818485,Oxygen,10,0.000625
252.655,116.50971643239603,Oxygen,10,0.000625
254.15,90.96053807202766,Oxygen,10,0.000625
255.64499999999998,68.76810390074337,Oxygen,10,0.000625
257.14,50.14195241167944,Oxygen,10,0.000625
258.635,34.605342900151726,Oxygen,10,0.000625
260.13,22.06962567460792,Oxygen,10,0.000625
261.625,12.483579120245915,Oxygen,10,0.000625
263.12,5.786958055008762,Oxygen,10,0.000625
264.615,1.7408773008190703,Oxygen,10,0.000625
266.11,0.001206736280048304,Oxygen,10,0.000625
267.605,0.0,Oxygen,10,0.000625
269.1,1.1564995812271253,Oxygen,10,0.000625
270.59499999999997,2.9971933441563987,Oxygen,10,0.000625
272.09,4.943489098394897,Oxygen,10,0.000625
273.585,6.5677401307043795,Oxygen,10,0.000625
275.08,7.814189992827108,Oxygen,10,0.000625
276.575,8.566183758354311,Oxygen,10,0.000625
278.07,8.597389513797983,Oxygen,10,0.000625
279.565,8.117766380301463,Oxygen,10,0.000625
281.06,7.57012704905212,Oxygen,10,0.000625
282.555,7.254334035346874,Oxygen,10,0.000625
284.05,7.484191617556126,Oxygen,10,0.000625
285.545,8.303984517012362,Oxygen,10,0.000625
287.04,9.081882446141643,Oxygen,10,0.000625
288.53499999999997,9.530360621971086,Oxygen,10,0.000625
290.03,9.952312821339829,Oxygen,10,0.000625
291.525,10.551491960847857,Oxygen,10,0.000625
293.02,11.359257741412046,Oxygen,10,0.000625
294.515,12.1556012596989,Oxygen,10,0.000625
296.01,12.507006618850406,Oxygen,10,0.000625
297.505,12.355220552349637,Oxygen,10,0.000625
299.0,11.991746463644654,Oxygen,10,0.000625
300.495,11.790815761485943,Oxygen,10,0.000625
301.99,11.944454120733665,Oxygen,10,0.000625
303.485,13.05476114052563,Oxygen,10,0.000625
304.98,14.209018511771857,Oxygen,10,0.000625
306.475,13.056771075072222,Oxygen,10,0.000625
307.96999999999997,8.850807159985559,Oxygen,10,0.000625
309.465,2.3311443395981186,Oxygen,10,0.000625
310.96,-4.468010521127298,Oxygen,10,0.000625
312.455,-8.615778458759465,Oxygen,10,0.000625
313.95,-9.14927606304056,Oxygen,10,0.000625
315.445,-6.673234035638313,Oxygen,10,0.000625
316.94,-1.0846858436088622,Oxygen,10,0.000625
318.435,7.435442356218649,Oxygen,10,0.000625
319.93,18.803363823980696,Oxygen,10,0.000625
321.425,33.086242733137084,Oxygen,10,0.000625
322.92,50.3025553581109,Oxygen,10,0.000625
324.415,71.00469450651187,Oxygen,10,0.000625
325.90999999999997,95.90296905374349,Oxygen,10,0.000625
327.405,124.64849212559554,Oxygen,10,0.000625
328.9,157.24126372206794,Oxygen,10,0.000625
251.16,145.5496230738613,Oxygen,100,0.00625
252.655,116.88606359302523,Oxygen,100,0.00625
254.15,91.52675069010522,Oxygen,100,0.00625
255.64499999999998,69.47168436510134,Oxygen,100,0.00625
257.14,50.82433862865713,Oxygen,100,0.00625
258.635,35.411476911167384,Oxygen,100,0.00625
260.13,22.976284900930064,Oxygen,100,0.00625
261.625,13.36833835055825,Oxygen,100,0.00625
263.12,6.379106301864596,Oxygen,100,0.00625
264.615,1.9425155258197897,Oxygen,100,0.00625
266.11,0.0,Oxygen,100,0.00625
267.605,0.19692057440542676,Oxygen,100,0.00625
269.1,1.7744687034566287,Oxygen,100,0.00625
270.59499999999997,3.8474914901731214,Oxygen,100,0.00625
272.09,5.469899137227973,Oxygen,100,0.00625
273.585,6.162613864844445,Oxygen,100,0.00625
275.08,6.010276280795473,Oxygen,100,0.00625
276.575,5.117008836011808,Oxygen,100,0.00625
278.07,3.860542433840944,Oxygen,100,0.00625
279.565,2.6772278085481904,Oxygen,100,0.00625
281.06,1.808469424464878,Oxygen,100,0.00625
282.555,1.5428362666154456,Oxygen,100,0.00625
284.05,2.1824449696586683,Oxygen,100,0.00625
285.545,3.5747786843879297,Oxygen,100,0.00625
287.04,5.407897894083234,Oxygen,100,0.00625
288.53499999999997,7.230042828537098,Oxygen,100,0.00625
290.03,8.629401824888777,Oxygen,100,0.00625
291.525,9.591484494721524,Oxygen,100,0.00625
293.02,10.364180967286643,Oxygen,100,0.00625
294.515,11.1801383127311,Oxygen,100,0.00625
296.01,11.804170368602872,Oxygen,100,0.00625
297.505,11.857160953864305,Oxygen,100,0.00625
299.0,11.393046600319035,Oxygen,100,0.00625
300.495,10.734700525677692,Oxygen,100,0.00625
301.99,10.343342127982847,Oxygen,100,0.00625
303.485,11.226291596146392,Oxygen,100,0.00625
304.98,12.351510745996336,Oxygen,100,0.00625
306.475,11.23061574440733,Oxygen,100,0.00625
307.96999999999997,7.1255092626965,Oxygen,100,0.00625
309.465,0.6573386694680075,Oxygen,100,0.00625
310.96,-6.16302796554469,Oxygen,100,0.00625
312.455,-10.307564999909372,Oxygen,100,0.00625
313.95,-10.838919742063448,Oxygen,100,0.00625
315.445,-8.255005691800974,Oxygen,100,0.00625
316.94,-2.5042238177040392,Oxygen,100,0.00625
318.435,6.340248959855543,Oxygen,100,0.00625
319.93,18.453026284680014,Oxygen,100,0.00625
321.425,34.19805129789647,Oxygen,100,0.00625
322.92,53.73079530840769,Oxygen,100,0.00625
324.415,76.90525319580902,Oxygen,100,0.00625
325.90999999999997,103.50824279689407,Oxygen,100,0.00625
327.405,133.64973618566867,Oxygen,100,0.00625
328.9,167.3297333621327,Oxygen,100,0.00625
251.16,261.41050506464234,Oxygen,1000,0.0625
252.655,222.15276525975347,Oxygen,1000,0.0625
254.15,186.17051854816037,Oxygen,1000,0.0625
255.64499999999998,153.4637649298632,Oxygen,1000,0.0625
257.14,123.98218983407527,Oxygen,1000,0.0625
258.635,97.82912607076297,Oxygen,1000,0.0625
260.13,75.01762913954262,Oxygen,1000,0.0625
261.625,55.68475232971172,Oxygen,1000,0.0625
263.12,39.49959513627309,Oxygen,1000,0.0625
264.615,26.19307877017145,Oxygen,1000,0.0625
266.11,15.81192580712312,Oxygen,1000,0.0625
267.605,8.258497902895403,Oxygen,1000,0.0625
269.1,3.3377071167675814,Oxygen,1000,0.0625
270.59499999999997,0.7365241106419109,Oxygen,1000,0.0625
272.09,0.0,Oxygen,1000,0.0625
273.585,0.609163810338111,Oxygen,1000,0.0625
275.08,1.819862362024689,Oxygen,1000,0.0625
276.575,2.860568169466375,Oxygen,1000,0.0625
278.07,3.096187055248657,Oxygen,1000,0.0625
279.565,2.2038737467989167,Oxygen,1000,0.0625
281.06,0.9251320067107338,Oxygen,1000,0.0625
282.555,0.19265684250554216,Oxygen,1000,0.0625
284.05,0.05627134978307069,Oxygen,1000,0.0625
285.545,0.12729470340345284,Oxygen,1000,0.0625
287.04,0.14779925710477038,Oxygen,1000,0.0625
288.53499999999997,-0.008096669003190726,Oxygen,1000,0.0625
290.03,0.09156601699276301,Oxygen,1000,0.0625
291.525,0.8866781132380437,Oxygen,1000,0.0625
293.02,2.0081957578277336,Oxygen,1000,0.0625
294.515,3.0033986328358298,Oxygen,1000,0.0625
296.01,4.032292643352847,Oxygen,1000,0.0625
297.505,5.124212359905674,Oxygen,1000,0.0625
299.0,5.943272956007092,Oxygen,1000,0.0625
300.495,6.474660101831449,Oxygen,1000,0.0625
301.99,6.641968232562832,Oxygen,1000,0.0625
303.485,6.553135046445958,Oxygen,1000,0.0625
304.98,7.531092820585312,Oxygen,1000,0.0625
306.475,8.33963811196222,Oxygen,1000,0.0625
307.96999999999997,7.305555858902552,Oxygen,1000,0.0625
310.96,4.095044395154265,Oxygen,1000,0.0625
312.455,-0.3599669807029722,Oxygen,1000,0.0625
313.95,-4.100213529310709,Oxygen,1000,0.0625
315.445,-4.555992693281523,Oxygen,1000,0.0625
316.94,-1.7121003102115178,Oxygen,1000,0.0625
318.435,4.11742603173646,Oxygen,1000,0.0625
319.93,12.993451724235033,Oxygen,1000,0.0625
321.425,25.018001595660625,Oxygen,1000,0.0625
322.92,40.30001359110422,Oxygen,1000,0.0625
324.415,58.834904566944054,Oxygen,1000,0.0625
325.90999999999997,80.89253787163032,Oxygen,1000,0.0625
327.405,106.3319342427867,Oxygen,1000,0.0625
328.9,135.153093680413,Oxygen,1000,0.0625
251.16,525.9610290730295,Oxygen,5000,0.3125
252.655,498.1812757318316,Oxygen,5000,0.3125
254.15,470.1785670698419,Oxygen,5000,0.3125
255.64499999999998,441.952903087061,Oxygen,5000,0.3125
257.14,413.7131142967479,Oxygen,5000,0.3125
258.635,384.9808894056017,Oxygen,5000,0.3125
260.13,355.73677892977446,Oxygen,5000,0.3125
261.625,326.1693981346804,Oxygen,5000,0.3125
263.12,296.40765617174713,Oxygen,5000,0.3125
264.615,266.4698876284503,Oxygen,5000,0.3125
266.11,236.81062184010116,Oxygen,5000,0.3125
267.605,208.12099223885488,Oxygen,5000,0.3125
269.1,180.5307711679383,Oxygen,5000,0.3125
270.59499999999997,154.16999617884363,Oxygen,5000,0.3125
272.09,129.0193947519789,Oxygen,5000,0.3125
273.585,105.15850608972357,Oxygen,5000,0.3125
275.08,83.45650648883642,Oxygen,5000,0.3125
276.575,64.47354636822439,Oxygen,5000,0.3125
278.07,47.86887171899094,Oxygen,5000,0.3125
