coord,FE,mol,ngas,C
284.05,-5.235909383331062,TC1,1000,0.0625
285.545,-7.122273967514955,TC1,1000,0.0625
287.04,-8.290780647060837,TC1,1000,0.0625
288.535,-8.45991630839019,TC1,1000,0.0625
290.03,-7.782479270088314,TC1,1000,0.0625
291.525,-6.5147019565479125,TC1,1000,0.0625
293.02,-4.806334411998781,TC1,1000,0.0625
294.515,-2.9986380506603005,TC1,1000,0.0625
296.01,-1.0046856036485678,TC1,1000,0.0625
297.505,1.0757462175073351,TC1,1000,0.0625
299.0,2.792354967100655,TC1,1000,0.0625
300.495,4.0655337693232845,TC1,1000,0.0625
301.99,5.030555928844002,TC1,1000,0.0625
303.485,5.836204116437839,TC1,1000,0.0625
304.98,7.1033170329876025,TC1,1000,0.0625
306.475,9.723066704647888,TC1,1000,0.0625
307.97,12.947490410214764,TC1,1000,0.0625
309.465,15.097805660408948,TC1,1000,0.0625
310.96,15.394266680186249,TC1,1000,0.0625
312.455,14.22775229953617,TC1,1000,0.0625
313.95,13.049516155174274,TC1,1000,0.0625
315.445,14.420049964581692,TC1,1000,0.0625
316.94,19.39849151473204,TC1,1000,0.0625
318.435,27.40390198083663,TC1,1000,0.0625
319.93,38.41164386021306,TC1,1000,0.0625
258.635,35.031328457618365,Xenon,10,0.000625
260.13,22.78667339051537,Xenon,10,0.000625
261.625,13.311276114167995,Xenon,10,0.000625
263.12,6.473998139945834,Xenon,10,0.000625
264.615,2.167887703042503,Xenon,10,0.000625
266.11,0.1854330339108898,Xenon,10,0.000625
267.605,0.0,Xenon,10,0.000625
269.1,1.2670815501825103,Xenon,10,0.000625
270.595,3.0631835608420914,Xenon,10,0.000625
272.09,4.37583104468127,Xenon,10,0.000625
273.585,5.387996042300792,Xenon,10,0.000625
275.08,5.90626244561232,Xenon,10,0.000625
276.575,5.563963701835164,Xenon,10,0.000625
278.07,4.993344968200525,Xenon,10,0.000625
279.565,4.314536755670375,Xenon,10,0.000625
281.06,3.501142570195938,Xenon,10,0.000625
282.555,3.3751231267643647,Xenon,10,0.000625
284.05,3.9051708583476703,Xenon,10,0.000625
285.545,4.728039425042709,Xenon,10,0.000625
287.04,5.865330274924212,Xenon,10,0.000625
288.535,7.071376921543511,Xenon,10,0.000625
290.03,8.314375024261786,Xenon,10,0.000625
291.525,9.32245459994833,Xenon,10,0.000625
293.02,9.919965043090777,Xenon,10,0.000625
294.515,10.352151577587357,Xenon,10,0.000625
296.01,10.493699291990788,Xenon,10,0.000625
297.505,10.140514127115722,Xenon,10,0.000625
299.0,9.523071672976329,Xenon,10,0.000625
300.495,8.833866836080098,Xenon,10,0.000625
301.99,9.040269485505412,Xenon,10,0.000625
303.485,9.535621169966028,Xenon,10,0.000625
304.98,7.666015290736503,Xenon,10,0.000625
306.475,2.322336602483229,Xenon,10,0.000625
307.97,-6.126028215801632,Xenon,10,0.000625
309.465,-15.749421592650858,Xenon,10,0.000625
310.96,-23.218762126926,Xenon,10,0.000625
312.455,-27.07361990714793,Xenon,10,0.000625
313.95,-27.764506995144345,Xenon,10,0.000625
315.445,-25.17563353552938,Xenon,10,0.000625
316.94,-19.51584114956271,Xenon,10,0.000625
318.435,-10.907130069432531,Xenon,10,0.000625
319.93,0.9993483774131028,Xenon,10,0.000625
321.425,16.06919173011412,Xenon,10,0.000625
322.92,34.30239998867051,Xenon,10,0.000625
257.14,49.5341701783038,Xenon,100,0.00625
258.635,33.986501538318954,Xenon,100,0.00625
260.13,21.62272736923002,Xenon,100,0.00625
261.625,12.373288152170616,Xenon,100,0.00625
263.12,5.899099117850522,Xenon,100,0.00625
264.615,1.8815059386019044,Xenon,100,0.00625
266.11,0.0235955018350111,Xenon,100,0.00625
267.605,0.0,Xenon,100,0.00625
269.1,1.3434030945334785,Xenon,100,0.00625
270.595,3.310949234865298,Xenon,100,0.00625
272.09,5.087911185389288,Xenon,100,0.00625
273.585,6.333347451545308,Xenon,100,0.00625
275.08,6.799904265317863,Xenon,100,0.00625
276.575,6.48642416359511,Xenon,100,0.00625
278.07,5.753495614822828,Xenon,100,0.00625
279.565,4.802889210154049,Xenon,100,0.00625
281.06,3.913311846703685,Xenon,100,0.00625
282.555,3.601910883411392,Xenon,100,0.00625
284.05,4.088751057213283,Xenon,100,0.00625
285.545,5.016597562730652,Xenon,100,0.00625
287.04,6.01909402826788,Xenon,100,0.00625
288.535,6.854110878965656,Xenon,100,0.00625
290.03,7.516107341906128,Xenon,100,0.00625
291.525,8.294829992040356,Xenon,100,0.00625
293.02,9.28716288982973,Xenon,100,0.00625
294.515,10.08007446411508,Xenon,100,0.00625
296.01,10.28969910590444,Xenon,100,0.00625
297.505,9.771220806300114,Xenon,100,0.00625
299.0,8.842572406216085,Xenon,100,0.00625
300.495,8.237402681797548,Xenon,100,0.00625
301.99,8.855637013892178,Xenon,100,0.00625
303.485,9.61160590910005,Xenon,100,0.00625
304.98,7.910425433950387,Xenon,100,0.00625
306.475,2.635188939536583,Xenon,100,0.00625
307.97,-5.582639584035704,Xenon,100,0.00625
309.465,-14.59740575037564,Xenon,100,0.00625
310.96,-21.12059563494563,Xenon,100,0.00625
312.455,-23.80130960674691,Xenon,100,0.00625
313.95,-23.3349016176384,Xenon,100,0.00625
315.445,-19.61439956737828,Xenon,100,0.00625
316.94,-12.679348907991391,Xenon,100,0.00625
318.435,-2.853369025645925,Xenon,100,0.00625
319.93,10.291551254423029,Xenon,100,0.00625
321.425,26.621646915219543,Xenon,100,0.00625
322.92,46.13691795674357,Xenon,100,0.00625
257.14,48.07724698095761,Xenon,200,0.0125
258.635,33.47401677574153,Xenon,200,0.0125
260.13,21.76413096808892,Xenon,200,0.0125
261.625,12.654205388819731,Xenon,200,0.0125
263.12,5.9874098295483975,Xenon,200,0.0125
264.615,1.7939573951032912,Xenon,200,0.0125
266.11,0.0,Xenon,200,0.0125
267.605,0.3588980071590555,Xenon,200,0.0125
269.1,2.147723062143534,Xenon,200,0.0125
270.595,4.114828728780509,Xenon,200,0.0125
272.09,5.524019834812307,Xenon,200,0.0125
273.585,6.185007032955909,Xenon,200,0.0125
275.08,5.920485941495187,Xenon,200,0.0125
276.575,5.043680023134236,Xenon,200,0.0125
278.07,3.993094977179972,Xenon,200,0.0125
279.565,2.9012525988765816,Xenon,200,0.0125
281.06,2.1960735075967435,Xenon,200,0.0125
282.555,2.341294184721704,Xenon,200,0.0125
284.05,3.1961777022571454,Xenon,200,0.0125
285.545,4.483746759751416,Xenon,200,0.0125
287.04,6.072807434748142,Xenon,200,0.0125
288.535,7.736658829111271,Xenon,200,0.0125
290.03,9.32372648811737,Xenon,200,0.0125
291.525,10.80948578539298,Xenon,200,0.0125
293.02,11.808929377543862,Xenon,200,0.0125
294.515,11.873566951888662,Xenon,200,0.0125
296.01,11.065371699075222,Xenon,200,0.0125
297.505,9.832976828207476,Xenon,200,0.0125
299.0,8.704979442463422,Xenon,200,0.0125
300.495,8.116819650994891,Xenon,200,0.0125
301.99,8.701105793083066,Xenon,200,0.0125
303.485,9.120663484714196,Xenon,200,0.0125
304.98,6.870689996178282,Xenon,200,0.0125
306.475,1.475614988325738,Xenon,200,0.0125
307.97,-6.231141045232754,Xenon,200,0.0125
309.465,-14.401773793718318,Xenon,200,0.0125
310.96,-19.983175549830246,Xenon,200,0.0125
312.455,-21.765215912863848,Xenon,200,0.0125
313.95,-20.400356789122373,Xenon,200,0.0125
315.445,-15.720481434812717,Xenon,200,0.0125
316.94,-7.727287184671823,Xenon,200,0.0125
318.435,3.2465454581610693,Xenon,200,0.0125
319.93,17.721084397877455,Xenon,200,0.0125
321.425,35.493495525490815,Xenon,200,0.0125
257.14,47.99239411955764,Xenon,500,0.03125
258.635,32.84830398595591,Xenon,500,0.03125
260.13,20.886117513213023,Xenon,500,0.03125
261.625,11.93744949276315,Xenon,500,0.03125
263.12,5.610349208893343,Xenon,500,0.03125
264.615,1.714325308004696,Xenon,500,0.03125
266.11,0.0,Xenon,500,0.03125
267.605,0.1271079434900599,Xenon,500,0.03125
269.1,1.38009657045016,Xenon,500,0.03125
270.595,2.838966643475686,Xenon,500,0.03125
272.09,3.9762150916171137,Xenon,500,0.03125
273.585,4.471758836870336,Xenon,500,0.03125
275.08,4.214591764685533,Xenon,500,0.03125
276.575,3.4420081069308424,Xenon,500,0.03125
278.07,2.216597643771763,Xenon,500,0.03125
279.565,0.8654014090195261,Xenon,500,0.03125
281.06,0.0468113726931065,Xenon,500,0.03125
282.555,-0.0761976819369252,Xenon,500,0.03125
284.05,0.4654959400154119,Xenon,500,0.03125
285.545,1.6006494985492417,Xenon,500,0.03125
287.04,3.1220904668493645,Xenon,500,0.03125
288.535,4.846460737304266,Xenon,500,0.03125
290.03,6.343037292660252,Xenon,500,0.03125
291.525,7.372826990733923,Xenon,500,0.03125
293.02,7.990709348308151,Xenon,500,0.03125
294.515,8.062187926098787,Xenon,500,0.03125
296.01,7.704067941644286,Xenon,500,0.03125
297.505,7.190463290282096,Xenon,500,0.03125
299.0,6.622684304266031,Xenon,500,0.03125
300.495,6.349013853844326,Xenon,500,0.03125
301.99,7.315962129145845,Xenon,500,0.03125
303.485,8.50464509519832,Xenon,500,0.03125
304.98,7.5708279476776354,Xenon,500,0.03125
306.475,3.497480938593398,Xenon,500,0.03125
307.97,-3.261406329140652,Xenon,500,0.03125
309.465,-10.728074659129769,Xenon,500,0.03125
310.96,-15.75529539007764,Xenon,500,0.03125
312.455,-17.100632207884605,Xenon,500,0.03125
313.95,-15.376628640829784,Xenon,500,0.03125
315.445,-10.642659490857431,Xenon,500,0.03125
316.94,-2.6490364530122896,Xenon,500,0.03125
318.435,8.952533948301209,Xenon,500,0.03125
319.93,24.20436035013221,Xenon,500,0.03125
321.425,43.071592837175714,Xenon,500,0.03125
257.14,48.5808530400261,Xenon,1000,0.0625
258.635,33.73899639871779,Xenon,1000,0.0625
260.13,21.762750368856157,Xenon,1000,0.0625
261.625,12.52416779793685,Xenon,1000,0.0625
263.12,5.952089516560518,Xenon,1000,0.0625
264.615,1.8831669292211315,Xenon,1000,0.0625
266.11,0.0867702896075233,Xenon,1000,0.0625
267.605,0.0,Xenon,1000,0.0625
269.1,0.8998114133027233,Xenon,1000,0.0625
270.595,2.320917763012288,Xenon,1000,0.0625
272.09,3.850722192970979,Xenon,1000,0.0625
273.585,4.790201286404864,Xenon,1000,0.0625
275.08,5.1618792172234045,Xenon,1000,0.0625
276.575,5.25305868445462,Xenon,1000,0.0625
278.07,4.95002469444869,Xenon,1000,0.0625
279.565,4.637580505840107,Xenon,1000,0.0625
281.06,4.684324903852614,Xenon,1000,0.0625
282.555,4.877607878946941,Xenon,1000,0.0625
284.05,5.367900068808334,Xenon,1000,0.0625
285.545,6.312330718106489,Xenon,1000,0.0625
287.04,7.155760281281035,Xenon,1000,0.0625
288.535,7.749985723961922,Xenon,1000,0.0625
290.03,8.389796112800108,Xenon,1000,0.0625
291.525,9.08750073548818,Xenon,1000,0.0625
293.02,9.561207777869711,Xenon,1000,0.0625
294.515,9.603112191661603,Xenon,1000,0.0625
296.01,9.002066238205211,Xenon,1000,0.0625
297.505,7.923246332272962,Xenon,1000,0.0625
299.0,6.989558758895571,Xenon,1000,0.0625
300.495,6.496284096726354,Xenon,1000,0.0625
301.99,7.095724931227833,Xenon,1000,0.0625
303.485,7.950611972855031,Xenon,1000,0.0625
304.98,6.859710496157193,Xenon,1000,0.0625
306.475,3.297901101965669,Xenon,1000,0.0625
307.97,-2.029715654829971,Xenon,1000,0.0625
309.465,-7.288421235343485,Xenon,1000,0.0625
310.96,-9.552064027111474,Xenon,1000,0.0625
312.455,-7.956212535026139,Xenon,1000,0.0625
313.95,-3.2476573835533404,Xenon,1000,0.0625
315.445,4.573747994270848,Xenon,1000,0.0625
316.94,15.45849693581989,Xenon,1000,0.0625
318.435,29.599801452818333,Xenon,1000,0.0625
319.93,47.334609449492575,Xenon,1000,0.0625
